"id","date","collection_location","new_cases","mobility","sequencing_intensity"
"seq_40274",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40305",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40338",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40349",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40405",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40433",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40489",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40509",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_4054",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40568",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40580",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40602",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40630",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40644",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40670",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40770",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40771",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40803",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40807",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40822",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40862",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40885",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40914",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40964",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40988",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_40996",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41036",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_4104",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_4105",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41067",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_4107",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41082",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41108",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41111",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41201",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41267",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41284",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_4132",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41377",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41380",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41435",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41455",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41459",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41466",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_4146",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41495",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_4151",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41528",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41556",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41598",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41610",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41626",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41656",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41682",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41752",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41774",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41780",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41807",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41837",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41839",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41861",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41869",2020-05-03,"intl_source",8888,0.01,0.0943969396939694
"seq_41888",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_41919",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_41924",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_41950",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_41952",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_41984",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_41985",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_41992",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42003",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42010",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42015",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42098",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42136",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42144",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42151",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42153",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42162",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42166",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42172",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42180",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42193",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42200",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42231",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42235",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42272",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42290",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42306",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42327",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42354",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42395",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42405",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_4240",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42453",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42495",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42496",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42497",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42498",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42518",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42557",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42573",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42584",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42605",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42618",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_4261",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42668",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_4270",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42710",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42714",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42736",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_4276",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42799",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42836",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42893",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42912",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42923",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42924",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42962",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_42971",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43004",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43011",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43028",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43030",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43032",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43046",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43048",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43079",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43101",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43104",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_4311",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43141",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_4316",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43198",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43223",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43232",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43241",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43252",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43284",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43290",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43301",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43303",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_4330",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43327",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43350",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43371",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43398",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_4340",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43414",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43445",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43473",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43478",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43479",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43489",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43493",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_4350",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43553",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43554",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43572",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43593",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43645",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43678",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_4368",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43731",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43739",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43800",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43804",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43814",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43912",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43921",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43941",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_43948",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44014",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44030",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44039",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44055",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44070",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44081",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_4408",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44090",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44127",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44137",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44140",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44155",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44179",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44217",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44221",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44268",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_4426",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44291",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44303",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_4431",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44347",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44359",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_4439",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44401",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44444",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44459",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_4450",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44527",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44534",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44543",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44551",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44581",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44595",2020-05-02,"intl_source",8844,0.01,0.100633197648123
"seq_44623",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_44638",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_44678",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_4467",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_4470",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_4471",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_44731",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_44732",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_44744",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_44763",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_44791",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_44812",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_44833",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_44861",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_44869",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_44911",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_44984",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_44989",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_44990",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45063",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45111",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45134",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45135",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45137",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45141",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45169",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45189",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45190",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45195",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45204",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45244",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45247",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_4526",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45294",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45298",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45315",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45395",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45414",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45416",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45439",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45446",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45449",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45450",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45452",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45474",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45477",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45482",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45511",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45527",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45537",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45545",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45576",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45584",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45592",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45598",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45600",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45602",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45607",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45641",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45663",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45671",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45679",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45726",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45729",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45741",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45804",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45892",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45925",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_45932",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46019",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46062",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_4607",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46082",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46108",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46138",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_4616",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46198",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46243",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46252",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46289",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_4630",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46313",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46327",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46360",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46376",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46399",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_4641",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46421",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46443",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46472",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46530",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46567",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46579",2020-05-01,"intl_source",8844,0.01,0.100633197648123
"seq_46596",2020-05-01,"intl_source",8844,0.01,0.100633197648123
