label,deme,Date
leaf_14495,Deme_1,2020-05-18
leaf_18404,Imports,2020-05-11
leaf_153453,Deme_2,2020-05-15
leaf_25919,Deme_1,2020-05-08
leaf_92163,Imports,2020-04-02
leaf_122908,Deme_1,2020-05-30
leaf_50803,Deme_1,2020-04-29
leaf_156842,Deme_2,2020-05-13
leaf_85460,Deme_1,2020-04-10
leaf_110657,Deme_2,2020-06-11
leaf_79265,Deme_2,2020-04-15
leaf_45729,Deme_1,2020-05-01
leaf_22010,Deme_2,2020-05-10
leaf_139850,Deme_2,2020-05-20
leaf_67223,Deme_2,2020-04-22
leaf_66906,Deme_2,2020-04-22
leaf_46214,Deme_2,2020-05-01
leaf_79929,Deme_1,2020-04-15
leaf_54708,Deme_2,2020-04-28
leaf_3912,Deme_1,2020-05-04
leaf_52682,Deme_1,2020-04-28
leaf_40953,Deme_2,2020-05-03
leaf_1722,Deme_2,2020-05-11
leaf_22600,Deme_1,2020-05-10
leaf_80695,Deme_2,2020-04-14
leaf_57307,Deme_1,2020-04-27
leaf_8528,Deme_1,2020-04-11
leaf_137539,Deme_2,2020-05-21
leaf_95705,Deme_2,2020-03-26
leaf_48662,Deme_2,2020-04-30
leaf_94717,Deme_2,2020-03-28
leaf_91103,Imports,2020-04-04
leaf_72638,Deme_2,2020-04-19
leaf_96761,Deme_1,2020-03-23
leaf_118943,Deme_1,2020-06-02
leaf_49626,Deme_1,2020-04-30
leaf_27037,Deme_2,2020-05-08
leaf_2616,Deme_2,2020-05-08
leaf_124431,Deme_2,2020-05-29
leaf_142050,Deme_1,2020-05-19
leaf_107348,Deme_1,2020-06-16
leaf_154633,Deme_1,2020-05-14
leaf_109182,Deme_2,2020-06-13
leaf_75894,Deme_1,2020-04-17
leaf_92521,Deme_1,2020-04-02
leaf_17163,Deme_2,2020-05-11
leaf_46961,Deme_1,2020-05-01
leaf_65602,Deme_2,2020-04-23
leaf_38099,Deme_2,2020-05-04
leaf_136046,Deme_2,2020-05-22
leaf_104094,Deme_2,2020-06-23
leaf_98497,Deme_1,2020-03-13
leaf_97307,Deme_2,2020-03-20
leaf_39862,Deme_2,2020-05-03
leaf_54173,Deme_2,2020-04-28
leaf_22765,Deme_2,2020-05-09
leaf_55809,Deme_1,2020-04-27
leaf_17141,Deme_1,2020-05-11
leaf_59168,Deme_2,2020-04-26
leaf_152633,Deme_2,2020-05-15
leaf_106434,Deme_1,2020-06-17
leaf_62042,Deme_1,2020-04-25
leaf_70650,Deme_1,2020-04-20
leaf_91876,Deme_1,2020-04-03
leaf_50602,Deme_2,2020-04-29
leaf_56613,Deme_1,2020-04-27
leaf_44288,Deme_2,2020-05-02
leaf_122745,Deme_2,2020-05-30
leaf_12025,Deme_2,2020-06-01
leaf_122760,Deme_2,2020-05-30
leaf_15032,Deme_2,2020-05-16
leaf_107560,Deme_1,2020-06-15
leaf_47871,Deme_2,2020-04-30
leaf_143822,Deme_2,2020-05-19
leaf_35344,Deme_2,2020-05-05
leaf_150778,Deme_2,2020-05-16
leaf_102880,Deme_2,2020-06-28
leaf_116772,Deme_2,2020-06-04
leaf_62941,Deme_1,2020-04-24
leaf_77529,Deme_2,2020-04-16
leaf_75889,Deme_1,2020-04-17
leaf_110623,Deme_1,2020-06-11
leaf_98636,Deme_1,2020-03-12
leaf_140783,Deme_1,2020-05-20
leaf_148367,Deme_2,2020-05-17
leaf_99720,Deme_2,2020-02-23
leaf_119332,Deme_1,2020-06-02
leaf_73077,Deme_1,2020-04-19
leaf_151846,Deme_1,2020-05-15
leaf_1206,Deme_1,2020-06-01
leaf_77838,Deme_2,2020-04-16
leaf_88840,Deme_2,2020-04-07
leaf_15503,Deme_1,2020-05-14
leaf_69115,Deme_1,2020-04-21
leaf_23195,Deme_2,2020-05-09
leaf_156009,Deme_2,2020-05-14
leaf_118973,Deme_2,2020-06-02
leaf_74513,Deme_2,2020-04-18
leaf_68243,Deme_1,2020-04-22
leaf_135096,Deme_2,2020-05-23
leaf_90021,Deme_2,2020-04-05
leaf_136415,Deme_2,2020-05-22
leaf_35693,Deme_2,2020-05-05
leaf_97770,Deme_1,2020-03-18
leaf_114680,Deme_2,2020-06-06
leaf_95003,Deme_1,2020-03-28
leaf_93111,Deme_1,2020-04-01
leaf_154620,Deme_2,2020-05-14
leaf_60042,Deme_2,2020-04-25
leaf_64202,Deme_1,2020-04-24
leaf_156819,Deme_1,2020-05-13
leaf_31036,Deme_2,2020-05-06
leaf_4000,Deme_1,2020-05-03
leaf_27916,Imports,2020-05-08
leaf_140429,Deme_2,2020-05-20
leaf_47714,Deme_2,2020-04-30
leaf_138223,Deme_2,2020-05-21
leaf_108171,Deme_2,2020-06-14
leaf_30313,Deme_1,2020-05-07
leaf_100903,Deme_1,2020-07-08
leaf_70801,Deme_2,2020-04-20
leaf_66263,Deme_2,2020-04-23
leaf_44298,Deme_2,2020-05-02
leaf_55840,Deme_2,2020-04-27
leaf_111284,Deme_1,2020-06-10
leaf_69934,Deme_2,2020-04-21
leaf_31780,Deme_1,2020-05-06
leaf_20643,Deme_2,2020-05-10
leaf_67865,Deme_1,2020-04-22
leaf_72389,Deme_2,2020-04-20
leaf_151009,Deme_2,2020-05-16
leaf_15756,Imports,2020-05-13
leaf_34044,Deme_1,2020-05-05
leaf_17638,Deme_2,2020-05-11
leaf_9049,Deme_1,2020-04-05
leaf_80961,Imports,2020-04-14
leaf_90512,Deme_1,2020-04-05
leaf_81233,Deme_1,2020-04-14
leaf_1562,Deme_2,2020-05-14
leaf_100052,Deme_2,2020-07-17
leaf_137687,Deme_1,2020-05-21
leaf_148378,Deme_2,2020-05-17
leaf_19947,Deme_2,2020-05-10
leaf_34410,Deme_1,2020-05-05
leaf_55424,Deme_2,2020-04-27
leaf_30968,Deme_2,2020-05-06
leaf_51260,Deme_1,2020-04-29
leaf_6591,Deme_1,2020-04-23
leaf_6958,Deme_1,2020-04-21
leaf_149285,Deme_2,2020-05-16
leaf_147772,Deme_2,2020-05-17
leaf_38011,Deme_2,2020-05-04
leaf_44471,Deme_2,2020-05-02
leaf_108502,Deme_1,2020-06-14
leaf_110114,Deme_2,2020-06-11
leaf_37197,Deme_2,2020-05-04
leaf_100773,Deme_2,2020-07-09
leaf_112869,Deme_2,2020-06-08
leaf_151867,Deme_1,2020-05-15
leaf_10785,Deme_1,2020-06-15
leaf_155606,Deme_2,2020-05-14
leaf_75779,Deme_1,2020-04-18
leaf_151734,Deme_1,2020-05-15
leaf_13427,Deme_2,2020-05-23
leaf_67125,Deme_1,2020-04-22
leaf_66746,Deme_2,2020-04-22
leaf_17108,Deme_2,2020-05-11
leaf_93304,Imports,2020-03-31
leaf_54787,Deme_1,2020-04-28
leaf_30260,Deme_2,2020-05-07
leaf_17598,Deme_2,2020-05-11
leaf_5971,Deme_1,2020-04-26
leaf_114786,Deme_2,2020-06-06
leaf_135536,Deme_1,2020-05-22
leaf_30901,Imports,2020-05-07
leaf_78730,Deme_2,2020-04-16
leaf_17228,Deme_2,2020-05-11
leaf_80417,Deme_1,2020-04-14
leaf_125609,Deme_2,2020-05-28
leaf_26677,Deme_1,2020-05-08
leaf_119645,Deme_2,2020-06-01
leaf_123305,Deme_1,2020-05-30
leaf_145845,Deme_2,2020-05-18
leaf_112313,Deme_1,2020-06-08
leaf_71845,Deme_1,2020-04-20
leaf_152147,Deme_2,2020-05-15
leaf_158514,Deme_1,2020-05-13
leaf_142989,Deme_1,2020-05-19
leaf_26839,Deme_1,2020-05-08
leaf_82518,Deme_2,2020-04-13
leaf_140168,Deme_1,2020-05-20
leaf_101239,Deme_1,2020-07-06
leaf_85830,Deme_2,2020-04-10
leaf_87588,Deme_1,2020-04-08
leaf_86405,Deme_2,2020-04-09
leaf_26056,Deme_1,2020-05-08
leaf_122590,Deme_2,2020-05-30
leaf_51893,Deme_1,2020-04-29
leaf_104911,Deme_1,2020-06-21
leaf_134382,Deme_2,2020-05-23
leaf_150003,Deme_2,2020-05-16
leaf_11280,Deme_1,2020-06-08
leaf_103029,Deme_1,2020-06-27
leaf_89481,Deme_1,2020-04-06
leaf_94100,Deme_2,2020-03-30
leaf_51905,Deme_2,2020-04-29
leaf_33442,Deme_1,2020-05-06
leaf_56814,Deme_1,2020-04-27
leaf_48377,Deme_2,2020-04-30
leaf_76855,Deme_1,2020-04-17
leaf_105220,Deme_2,2020-06-20
leaf_47609,Deme_1,2020-04-30
leaf_91252,Deme_1,2020-04-04
leaf_53926,Deme_1,2020-04-28
leaf_152295,Deme_1,2020-05-15
leaf_122259,Deme_1,2020-05-30
leaf_42324,Deme_2,2020-05-02
leaf_67346,Deme_2,2020-04-22
leaf_41780,Deme_1,2020-05-03
leaf_134888,Deme_1,2020-05-23
leaf_114761,Deme_1,2020-06-06
leaf_63671,Deme_1,2020-04-24
leaf_118393,Deme_2,2020-06-02
leaf_114769,Deme_2,2020-06-06
leaf_110681,Deme_2,2020-06-11
leaf_148487,Deme_1,2020-05-17
leaf_157336,Deme_1,2020-05-13
leaf_19792,Deme_2,2020-05-11
leaf_134024,Deme_2,2020-05-23
leaf_59005,Deme_1,2020-04-26
leaf_121273,Deme_2,2020-05-31
leaf_78429,Deme_2,2020-04-16
leaf_132916,Deme_2,2020-05-24
leaf_22062,Deme_2,2020-05-10
leaf_89298,Deme_2,2020-04-06
leaf_531,Deme_1,2020-07-26
leaf_144602,Deme_2,2020-05-18
leaf_81538,Deme_1,2020-04-14
leaf_37161,Deme_2,2020-05-04
leaf_101430,Deme_1,2020-07-04
leaf_107205,Deme_2,2020-06-16
leaf_116006,Deme_2,2020-06-05
leaf_47439,Deme_1,2020-04-30
leaf_60216,Deme_1,2020-04-25
leaf_98935,Deme_1,2020-03-09
leaf_88327,Deme_2,2020-04-07
leaf_96115,Deme_1,2020-03-25
leaf_4132,Deme_1,2020-05-03
leaf_100265,Deme_1,2020-07-14
leaf_38552,Deme_2,2020-05-04
leaf_59300,Deme_1,2020-04-26
leaf_104137,Deme_2,2020-06-23
leaf_36382,Deme_2,2020-05-05
leaf_43619,Deme_2,2020-05-02
leaf_53483,Deme_1,2020-04-28
leaf_1042,Deme_2,2020-06-23
leaf_66604,Deme_1,2020-04-22
leaf_143470,Deme_1,2020-05-19
leaf_99624,Deme_1,2020-02-26
leaf_153118,Deme_1,2020-05-15
leaf_35731,Deme_1,2020-05-05
leaf_159628,Deme_1,2020-05-12
leaf_108184,Deme_2,2020-06-14
leaf_155907,Deme_2,2020-05-14
leaf_13436,Deme_1,2020-05-23
leaf_21080,Deme_1,2020-05-10
leaf_66631,Deme_2,2020-04-22
leaf_140930,Deme_2,2020-05-20
leaf_151477,Deme_1,2020-05-15
leaf_47168,Deme_2,2020-05-01
leaf_127984,Deme_1,2020-05-27
leaf_119647,Deme_2,2020-06-01
leaf_148731,Deme_1,2020-05-16
leaf_101458,Deme_2,2020-07-04
leaf_20212,Deme_1,2020-05-10
leaf_154076,Deme_2,2020-05-14
leaf_76397,Deme_2,2020-04-17
leaf_44800,Deme_2,2020-05-01
leaf_31613,Deme_2,2020-05-06
leaf_160350,Deme_1,2020-05-12
leaf_55078,Deme_1,2020-04-27
leaf_47964,Deme_2,2020-04-30
leaf_77762,Deme_2,2020-04-16
leaf_64873,Deme_1,2020-04-23
leaf_38545,Deme_1,2020-05-04
leaf_144008,Deme_2,2020-05-18
leaf_139638,Deme_2,2020-05-20
leaf_128566,Deme_2,2020-05-26
leaf_136991,Deme_2,2020-05-22
leaf_142438,Deme_1,2020-05-19
leaf_125668,Deme_2,2020-05-28
leaf_114763,Deme_2,2020-06-06
leaf_158534,Deme_2,2020-05-13
leaf_73678,Deme_1,2020-04-19
leaf_53281,Deme_2,2020-04-28
leaf_132896,Deme_1,2020-05-24
leaf_59025,Deme_2,2020-04-26
leaf_100510,Deme_2,2020-07-12
leaf_25714,Deme_1,2020-05-08
leaf_105184,Deme_1,2020-06-21
leaf_33601,Deme_2,2020-05-06
leaf_94973,Deme_1,2020-03-28
leaf_33081,Deme_1,2020-05-06
leaf_85960,Deme_2,2020-04-10
leaf_158243,Deme_2,2020-05-13
leaf_104269,Deme_1,2020-06-23
leaf_75146,Imports,2020-04-18
leaf_105717,Deme_1,2020-06-19
leaf_74563,Deme_1,2020-04-18
leaf_76710,Deme_2,2020-04-17
leaf_30958,Deme_1,2020-05-06
leaf_70551,Deme_2,2020-04-21
leaf_82913,Deme_2,2020-04-13
leaf_160223,Deme_2,2020-05-12
leaf_34853,Deme_2,2020-05-05
leaf_82448,Deme_1,2020-04-13
leaf_69054,Deme_1,2020-04-21
leaf_61886,Deme_1,2020-04-25
leaf_17630,Deme_2,2020-05-11
leaf_44459,Deme_1,2020-05-02
leaf_36794,Deme_1,2020-05-04
leaf_57069,Deme_1,2020-04-27
leaf_104172,Deme_2,2020-06-23
leaf_83826,Deme_1,2020-04-12
leaf_140089,Deme_2,2020-05-20
leaf_63612,Deme_2,2020-04-24
leaf_73235,Deme_2,2020-04-19
leaf_53117,Deme_2,2020-04-28
leaf_39399,Deme_2,2020-05-03
leaf_58645,Deme_1,2020-04-26
leaf_84775,Deme_2,2020-04-11
leaf_88308,Deme_2,2020-04-07
leaf_18309,Deme_2,2020-05-11
leaf_130425,Deme_1,2020-05-25
leaf_146321,Deme_1,2020-05-17
leaf_16822,Deme_2,2020-05-12
leaf_36077,Deme_2,2020-05-05
leaf_18070,Deme_2,2020-05-11
leaf_110875,Deme_1,2020-06-10
leaf_53144,Deme_2,2020-04-28
leaf_135222,Deme_2,2020-05-23
leaf_152869,Deme_2,2020-05-15
leaf_2896,Deme_1,2020-05-07
leaf_74307,Deme_1,2020-04-18
leaf_27492,Deme_2,2020-05-08
leaf_103937,Deme_2,2020-06-24
leaf_129594,Deme_2,2020-05-26
leaf_146587,Deme_1,2020-05-17
leaf_157741,Deme_1,2020-05-13
leaf_68283,Deme_1,2020-04-22
leaf_153342,Deme_1,2020-05-15
leaf_123825,Deme_1,2020-05-29
leaf_16483,Deme_1,2020-05-12
leaf_63448,Deme_1,2020-04-24
leaf_81449,Deme_1,2020-04-14
leaf_51342,Deme_2,2020-04-29
leaf_91584,Deme_2,2020-04-03
leaf_114946,Deme_1,2020-06-06
leaf_67493,Deme_1,2020-04-22
leaf_41816,Deme_2,2020-05-03
leaf_97984,Deme_2,2020-03-17
leaf_135950,Deme_2,2020-05-22
leaf_71134,Deme_1,2020-04-20
leaf_5903,Deme_2,2020-04-26
leaf_26161,Deme_1,2020-05-08
leaf_14250,Deme_1,2020-05-19
leaf_17611,Deme_2,2020-05-11
leaf_50865,Deme_1,2020-04-29
leaf_22439,Deme_1,2020-05-10
leaf_68526,Deme_2,2020-04-22
leaf_102260,Deme_1,2020-06-30
leaf_80592,Deme_1,2020-04-14
leaf_157633,Deme_2,2020-05-13
leaf_33004,Deme_1,2020-05-06
leaf_18303,Deme_1,2020-05-11
leaf_122248,Deme_2,2020-05-30
leaf_49722,Deme_1,2020-04-30
leaf_60031,Deme_2,2020-04-25
leaf_54958,Deme_1,2020-04-28
leaf_12752,Deme_2,2020-05-27
leaf_42425,Deme_2,2020-05-02
leaf_84073,Deme_1,2020-04-12
leaf_125378,Deme_1,2020-05-28
leaf_132362,Deme_2,2020-05-24
leaf_800,Deme_1,2020-07-21
leaf_20944,Deme_2,2020-05-10
leaf_21515,Deme_2,2020-05-10
leaf_49987,Deme_1,2020-04-29
leaf_43665,Deme_2,2020-05-02
leaf_56261,Deme_1,2020-04-27
leaf_72622,Deme_1,2020-04-19
leaf_19512,Deme_1,2020-05-11
leaf_5262,Deme_1,2020-04-28
leaf_89832,Deme_2,2020-04-06
leaf_82798,Deme_2,2020-04-13
leaf_75120,Deme_2,2020-04-18
leaf_91220,Deme_1,2020-04-04
leaf_139683,Deme_1,2020-05-20
leaf_85632,Deme_2,2020-04-10
leaf_108649,Deme_2,2020-06-13
leaf_31814,Deme_2,2020-05-06
leaf_101262,Deme_1,2020-07-06
leaf_98095,Deme_1,2020-03-16
leaf_79919,Deme_1,2020-04-15
leaf_11861,Deme_1,2020-06-02
leaf_66248,Deme_1,2020-04-23
leaf_5270,Deme_2,2020-04-28
leaf_64894,Deme_2,2020-04-23
leaf_16685,Deme_2,2020-05-12
leaf_2719,Deme_2,2020-05-08
leaf_87495,Deme_1,2020-04-08
leaf_44177,Deme_2,2020-05-02
leaf_76653,Deme_2,2020-04-17
leaf_41553,Deme_2,2020-05-03
leaf_78639,Deme_1,2020-04-16
leaf_118807,Deme_2,2020-06-02
leaf_45377,Imports,2020-05-01
leaf_81713,Deme_1,2020-04-13
leaf_154110,Imports,2020-05-14
leaf_6988,Deme_1,2020-04-21
leaf_128032,Deme_1,2020-05-27
leaf_99901,Deme_1,2020-02-13
leaf_157873,Deme_1,2020-05-13
leaf_23083,Imports,2020-05-09
leaf_30562,Deme_1,2020-05-07
leaf_137221,Deme_2,2020-05-22
leaf_37569,Deme_1,2020-05-04
leaf_72505,Deme_2,2020-04-19
leaf_66767,Deme_2,2020-04-22
leaf_25166,Deme_2,2020-05-09
leaf_14476,Deme_2,2020-05-18
leaf_12143,Deme_2,2020-05-31
leaf_125654,Deme_2,2020-05-28
leaf_32134,Deme_2,2020-05-06
leaf_39651,Deme_2,2020-05-03
leaf_128102,Deme_1,2020-05-26
leaf_64575,Deme_1,2020-04-23
leaf_118057,Deme_1,2020-06-03
leaf_72254,Deme_1,2020-04-20
leaf_23250,Deme_2,2020-05-09
leaf_42497,Deme_1,2020-05-02
leaf_11344,Deme_2,2020-06-07
leaf_81741,Deme_2,2020-04-13
leaf_61788,Deme_1,2020-04-25
leaf_155812,Deme_2,2020-05-14
leaf_126415,Deme_1,2020-05-28
leaf_122089,Deme_2,2020-05-30
leaf_69104,Deme_2,2020-04-21
leaf_4546,Deme_2,2020-05-01
leaf_62090,Deme_2,2020-04-25
leaf_101669,Deme_2,2020-07-03
leaf_36777,Deme_2,2020-05-04
leaf_32866,Deme_1,2020-05-06
leaf_56398,Deme_2,2020-04-27
leaf_160664,Deme_2,2020-05-12
leaf_89760,Deme_2,2020-04-06
leaf_72205,Deme_2,2020-04-20
leaf_154320,Deme_1,2020-05-14
leaf_96944,Deme_2,2020-03-22
leaf_22313,Deme_1,2020-05-10
leaf_144567,Deme_2,2020-05-18
leaf_150592,Deme_1,2020-05-16
leaf_129512,Deme_2,2020-05-26
leaf_121800,Deme_2,2020-05-31
leaf_10893,Deme_2,2020-06-13
leaf_71809,Deme_2,2020-04-20
leaf_49500,Deme_1,2020-04-30
leaf_30407,Deme_1,2020-05-07
leaf_88653,Deme_1,2020-04-07
leaf_7728,Deme_1,2020-04-17
leaf_25912,Deme_2,2020-05-08
leaf_62805,Deme_1,2020-04-24
leaf_77813,Deme_1,2020-04-16
leaf_69057,Deme_2,2020-04-21
leaf_56074,Imports,2020-04-27
leaf_80393,Deme_2,2020-04-14
leaf_56030,Deme_2,2020-04-27
leaf_21580,Deme_2,2020-05-10
leaf_80055,Deme_1,2020-04-15
leaf_140802,Deme_2,2020-05-20
leaf_119536,Deme_2,2020-06-01
leaf_5129,Deme_2,2020-04-29
leaf_92280,Deme_1,2020-04-02
leaf_21920,Deme_2,2020-05-10
leaf_90127,Deme_1,2020-04-05
leaf_119651,Deme_2,2020-06-01
leaf_69093,Deme_1,2020-04-21
leaf_30475,Deme_2,2020-05-07
leaf_54339,Deme_1,2020-04-28
leaf_126805,Deme_2,2020-05-27
leaf_51701,Deme_2,2020-04-29
leaf_129674,Deme_2,2020-05-26
leaf_42978,Deme_2,2020-05-02
leaf_143568,Deme_1,2020-05-19
leaf_137946,Deme_1,2020-05-21
leaf_143179,Deme_2,2020-05-19
leaf_43760,Deme_2,2020-05-02
leaf_49533,Deme_2,2020-04-30
leaf_80450,Deme_2,2020-04-14
leaf_66852,Deme_1,2020-04-22
leaf_77207,Deme_2,2020-04-17
leaf_148840,Deme_1,2020-05-16
leaf_29769,Deme_2,2020-05-07
leaf_105349,Deme_1,2020-06-20
leaf_18338,Deme_1,2020-05-11
leaf_74678,Deme_1,2020-04-18
leaf_118436,Deme_2,2020-06-02
leaf_24062,Deme_1,2020-05-09
leaf_150707,Deme_2,2020-05-16
leaf_96263,Deme_1,2020-03-24
leaf_115226,Deme_2,2020-06-05
leaf_17275,Deme_1,2020-05-11
leaf_4569,Deme_2,2020-05-01
leaf_16759,Deme_2,2020-05-12
leaf_12879,Deme_1,2020-05-26
leaf_22038,Deme_2,2020-05-10
leaf_119534,Deme_1,2020-06-01
leaf_26111,Deme_2,2020-05-08
leaf_121080,Deme_2,2020-05-31
leaf_45204,Deme_1,2020-05-01
leaf_159956,Deme_1,2020-05-12
leaf_29295,Deme_1,2020-05-07
leaf_147354,Deme_2,2020-05-17
leaf_15725,Imports,2020-05-13
leaf_53953,Deme_1,2020-04-28
leaf_92808,Deme_1,2020-04-01
leaf_33107,Deme_2,2020-05-06
leaf_57952,Deme_2,2020-04-26
leaf_75586,Deme_1,2020-04-18
leaf_34263,Deme_1,2020-05-05
leaf_145495,Deme_1,2020-05-18
leaf_38436,Deme_2,2020-05-04
leaf_44831,Deme_2,2020-05-01
leaf_82906,Deme_1,2020-04-13
leaf_26669,Deme_1,2020-05-08
leaf_69838,Deme_1,2020-04-21
leaf_110307,Deme_1,2020-06-11
leaf_102898,Deme_1,2020-06-28
leaf_40968,Deme_2,2020-05-03
leaf_25264,Deme_2,2020-05-09
leaf_4350,Deme_1,2020-05-02
leaf_49902,Deme_1,2020-04-30
leaf_1970,Deme_2,2020-05-11
leaf_103442,Deme_2,2020-06-26
leaf_78016,Deme_1,2020-04-16
leaf_43252,Deme_1,2020-05-02
leaf_46599,Deme_2,2020-05-01
leaf_98381,Deme_2,2020-03-14
leaf_88066,Deme_1,2020-04-08
leaf_116317,Deme_1,2020-06-04
leaf_151237,Deme_1,2020-05-15
leaf_124730,Deme_1,2020-05-29
leaf_151098,Deme_1,2020-05-15
leaf_44869,Deme_1,2020-05-01
leaf_148022,Deme_2,2020-05-17
leaf_29308,Deme_1,2020-05-07
leaf_69154,Deme_1,2020-04-21
leaf_55571,Deme_1,2020-04-27
leaf_114065,Deme_1,2020-06-06
leaf_86423,Deme_1,2020-04-09
leaf_73711,Deme_2,2020-04-19
leaf_44183,Deme_2,2020-05-02
leaf_129330,Deme_1,2020-05-26
leaf_127104,Deme_2,2020-05-27
leaf_122414,Deme_2,2020-05-30
leaf_16321,Deme_2,2020-05-12
leaf_138171,Deme_1,2020-05-21
leaf_62551,Deme_2,2020-04-24
leaf_46514,Deme_2,2020-05-01
leaf_1525,Deme_2,2020-05-15
leaf_24589,Deme_2,2020-05-09
leaf_49515,Imports,2020-04-30
leaf_94647,Deme_1,2020-03-29
leaf_88700,Deme_1,2020-04-07
leaf_121104,Deme_2,2020-05-31
leaf_109265,Deme_2,2020-06-12
leaf_37040,Deme_1,2020-05-04
leaf_22677,Deme_1,2020-05-09
leaf_6481,Deme_1,2020-04-23
leaf_66294,Imports,2020-04-23
leaf_147370,Deme_2,2020-05-17
leaf_139179,Deme_1,2020-05-21
leaf_8622,Deme_2,2020-04-10
leaf_120048,Deme_1,2020-06-01
leaf_88925,Deme_1,2020-04-07
leaf_6855,Deme_2,2020-04-22
leaf_76332,Deme_2,2020-04-17
leaf_150825,Deme_1,2020-05-16
leaf_38147,Deme_1,2020-05-04
leaf_35190,Deme_2,2020-05-05
leaf_86744,Deme_2,2020-04-09
leaf_132700,Deme_1,2020-05-24
leaf_85940,Deme_1,2020-04-10
leaf_82247,Deme_1,2020-04-13
leaf_61089,Deme_1,2020-04-25
leaf_34520,Deme_1,2020-05-05
leaf_17584,Deme_2,2020-05-11
leaf_5366,Deme_2,2020-04-28
leaf_68277,Deme_1,2020-04-22
leaf_86931,Deme_1,2020-04-09
leaf_17306,Deme_2,2020-05-11
leaf_151011,Deme_1,2020-05-16
leaf_33052,Deme_2,2020-05-06
leaf_15125,Deme_1,2020-05-15
leaf_51044,Deme_1,2020-04-29
leaf_83781,Deme_2,2020-04-12
leaf_50948,Deme_1,2020-04-29
leaf_119767,Deme_2,2020-06-01
leaf_75802,Deme_2,2020-04-18
leaf_8646,Deme_2,2020-04-09
leaf_97572,Deme_1,2020-03-19
leaf_99320,Deme_1,2020-03-04
leaf_67262,Deme_2,2020-04-22
leaf_37411,Deme_2,2020-05-04
leaf_122258,Deme_2,2020-05-30
leaf_152723,Deme_2,2020-05-15
leaf_85570,Deme_1,2020-04-10
leaf_62335,Deme_1,2020-04-24
leaf_82580,Deme_1,2020-04-13
leaf_58271,Deme_1,2020-04-26
leaf_128921,Deme_2,2020-05-26
leaf_111761,Deme_1,2020-06-09
leaf_49319,Deme_2,2020-04-30
leaf_118603,Deme_1,2020-06-02
leaf_55969,Deme_2,2020-04-27
leaf_35465,Deme_2,2020-05-05
leaf_117017,Deme_2,2020-06-04
leaf_62856,Deme_2,2020-04-24
leaf_150723,Deme_2,2020-05-16
leaf_138555,Deme_1,2020-05-21
leaf_107339,Deme_1,2020-06-16
leaf_11842,Deme_1,2020-06-02
leaf_127409,Deme_1,2020-05-27
leaf_128147,Deme_1,2020-05-26
leaf_48589,Deme_2,2020-04-30
leaf_39182,Deme_2,2020-05-04
leaf_9156,Deme_2,2020-04-03
leaf_35246,Deme_1,2020-05-05
leaf_83498,Deme_1,2020-04-12
leaf_72321,Deme_1,2020-04-20
leaf_22967,Deme_2,2020-05-09
leaf_127049,Deme_2,2020-05-27
leaf_41111,Deme_1,2020-05-03
leaf_32826,Deme_1,2020-05-06
leaf_111708,Deme_2,2020-06-09
leaf_82689,Deme_2,2020-04-13
leaf_6919,Deme_2,2020-04-21
leaf_60040,Imports,2020-04-25
leaf_58397,Deme_1,2020-04-26
leaf_52708,Deme_1,2020-04-28
leaf_122698,Deme_2,2020-05-30
leaf_118669,Deme_2,2020-06-02
leaf_108461,Deme_2,2020-06-14
leaf_40602,Deme_1,2020-05-03
leaf_70676,Deme_1,2020-04-20
leaf_141956,Deme_2,2020-05-19
leaf_140934,Deme_2,2020-05-20
leaf_115841,Deme_1,2020-06-05
leaf_81687,Deme_1,2020-04-14
leaf_82112,Deme_2,2020-04-13
leaf_6601,Deme_2,2020-04-23
leaf_13776,Deme_2,2020-05-21
leaf_83900,Deme_1,2020-04-12
leaf_69533,Deme_1,2020-04-21
leaf_70274,Deme_1,2020-04-21
leaf_28871,Deme_1,2020-05-07
leaf_140078,Deme_2,2020-05-20
leaf_112889,Deme_2,2020-06-08
leaf_82067,Deme_2,2020-04-13
leaf_121583,Deme_1,2020-05-31
leaf_115088,Deme_1,2020-06-05
leaf_5601,Deme_2,2020-04-27
leaf_5818,Deme_1,2020-04-26
leaf_15570,Deme_1,2020-05-14
leaf_9957,Deme_1,2020-02-27
leaf_123593,Deme_2,2020-05-29
leaf_23528,Deme_2,2020-05-09
leaf_154542,Deme_2,2020-05-14
leaf_117229,Deme_2,2020-06-03
leaf_6922,Deme_2,2020-04-21
leaf_33630,Deme_1,2020-05-06
leaf_13995,Deme_1,2020-05-20
leaf_149479,Deme_1,2020-05-16
leaf_3813,Deme_1,2020-05-04
leaf_83256,Deme_2,2020-04-12
leaf_149485,Deme_2,2020-05-16
leaf_45602,Deme_1,2020-05-01
leaf_22266,Deme_2,2020-05-10
leaf_69625,Imports,2020-04-21
leaf_95529,Deme_2,2020-03-26
leaf_129540,Deme_2,2020-05-26
leaf_22751,Deme_2,2020-05-09
leaf_34501,Deme_1,2020-05-05
leaf_31395,Deme_2,2020-05-06
leaf_5130,Deme_2,2020-04-29
leaf_136163,Deme_2,2020-05-22
leaf_38394,Deme_2,2020-05-04
leaf_123864,Deme_2,2020-05-29
leaf_148772,Deme_2,2020-05-16
leaf_44551,Deme_1,2020-05-02
leaf_111514,Deme_1,2020-06-09
